상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",-,몇번빨았더니 목이 늘어났네요~하지만 도톰하니 원단은 좋아요~,M,0,0,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,소재도 좋고 어디에나 매치하기 좋습니다 가성비 최고!,M,174,62,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,세일하니 엄청 좋은 가격이라 필립페이커옷 3개 샀는데 너무 좋네요,XL,178,80,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,저랑 너무 잘어울려용 한번빨면 이렇게 되네용 목부분이 항상 저렴한 반팔은 아쉬운 부분 ㅠ,XL,188,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,면 쫀쫀하고 적당히 오버핏이라서 체형이 보정되는 느낌이라 좋아요. 프린팅도 선명해서 산뜻하고 소매 한 번 접어 입으면 더 이쁜것같습니다. 오래 입을 수 있을 것 같아요.,M,173,65,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,초록색 포인트가 예쁘게 프린딩 되어있습니다.평상복으로 외출할때 입을때 좋을듯 합니다.입고 나간첫날 친구가 옷 예쁘다고 칭찬해줬어요 ㅎㅎ,M,167,65,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301670,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 화이트,"35,000",남,할인할때 구매했는데 제품 질 진짜 좋아요 두께도 적당하고 이쁘게 입을듯요,L,173,62,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",여,옷재질 적당해서 편하게 입기 좋아요.길이도 적당해서 스타일내기 괜찮네요,L,175,61,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",여,옷이 가격대비 얇지않고 재질이 좋아요! 오버핏으로 편하게 입으려고 샀습니당 ㅎㅎ 받아서 입기전에.세탁 한번 했습니당 ㅎㅎ,M,164,57,빨라요,꼼꼼해요,커요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,디자인 이쁘네요 만족합니다 배송도 빨라서 좋아요,L,177,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,프린트가 이쁜 것 같아요 검은티 위에 잘 어울려요,L,178,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",여,옷이 가격대비 얇지않고 재질이 좋아요!  오버핏으로 편하게 입으려고 샀습니당 ㅎㅎ 받아서 입기전에.세탁 한번 했습니당 ㅎㅎ,M,164,57,빨라요,꼼꼼해요,커요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,마음에 들어요 가격대비 가성기 갑이라고 생각합니다 생각보다 이뻐요,XL,177,85,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",여,로고가 선명하고 옷도 탄탄해서 넘 좋아요.두께감은 살짝있고 세탁후 변형없이 만족해요,L,175,61,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,디자인 이쁘네요 만족합니다 배송도 빨라서 좋아요,L,177,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,소재도 탄탄하고 무난하게 잘 입을것 같아요.  좋아요.,L,172,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,세일로 샀는데 잘 산것 같아요 면 소재도 좋은 것 같아요,L,178,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,깔끔한 티로 입기 좋네요 사이즈도 딱 적당하고 재질도 괜찮아요,L,157,56,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",남,처음에 할인하길래 괜찮을까 ? 싶어서 샀는데 우선 색감은 굉장히 만족했습니다 ! 하지만 핏이 살짝 오버느낌이 아니라 정핏? 에 가깝습니다 !,XL,180,84,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301672,PHILIPPAKER,테니스 클럽 반팔 반팔티셔츠 블랙,"35,000",여,옷이 가격대비 얇지않고 재질이 좋아요!  오버핏으로 편하게 입으려고 샀습니당 ㅎㅎ,M,164,57,빨라요,꼼꼼해요,커요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,옷이 독특하고 예뻐요 무엇보다 흰옷의 비침이 없어서 너무좋습니다.,XL,181,85,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,여름분위기도 나고 시원해서 입기 좋습니다. 자주입어요,L,177,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,굉잔히 마음에 들어요! 꾸안꾸로 입기 좋고 파랑으로 맞출 때 좋네요,L,180,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",여,면 재질이 부드럽고 착용감이좋아요~ 오버핏이라 넉넉하게 잘 맞아요. 그래픽 디자인 색상이 선명하고 예뻐서 포인트가되네요~,M,161,75,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,적당한두께에 싸이즈 괜찬고 편하네요 자주입을듯합니다,L,180,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,프린팅이 밝고 선명해요. 세탁하고 잘 접어야 구겨지지 않아요.,L,160,47,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,색감도 산뜻하고 여름에 잘 어울리는 느낌이라 무난하게 입기 편합니다! 밑 길이도 길어서 넣어입기도 좋아요!,L,176,73,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,너무 좋아 두개 샀어요. 이번 여름 잘 보낼예정~~굿굿,L,174,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,마음에 들어요. 이번 여름에 잘 입을 예정입니다. 굿,L,174,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",-,잘받았습니다 디자인 재질 모두 마음에 들어요 좋아요,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,행사때 할인된 가격에 구매해사 아주 잘 입고 있습니다,L,171,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,좋은 제품 감사합니다 배송도 뻐르고 다음에 또 이용할게요~,XL,180,83,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,옷이 독특하고 예뻐요 무엇보다 흰옷의 비침이 없어서 너무좋습니다.,XL,181,85,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,이번여름에 잘 입었습니다 가격도 싼 편이라 내년에 재구매 할 것 같아요,L,176,71,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,여름분위기도 나고 시원해서 입기 좋습니다. 자주입어요,L,177,75,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,프린팅이 밝고 선명해요. 세탁하고 잘 접어야 구겨지지 않아요.,L,160,47,빨라요,꼼꼼해요,커요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",-,여름느낌 티셔츠 필요해서 샀어요 사이즈도 딱 좋고 예쁩니당!,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",여,오버핏으로 입으려고 샀는데 딱 원하던 핏이에요 만족함,XL,168,67,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301673,PHILIPPAKER,서프 라이프 반팔티셔츠 화이트,"35,000",남,꾸안꾸로 입기 편하고 프린팅이 무엇이든 매치하기가 좋네요,L,180,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,옷 페인트가 진하구 포인트가 되서 진짜 이뻐요. 운동하면서 입었는데 매우 편하고 이쁘고 혼자 다하네요 좋은 옷 감사합니다,L,171,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,배송빠르고 시원시원하고 너무 맘에들어요 이쁩니다,M,177,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,블랙에 화이트 프린팅이라 깔끔하고 여름에도 잘 어울리는 프린팅이 들어가서 휴가갈때 입었습니다뭐든 잘 어울릴듯한 스타일이에요,XL,182,82,빨라요,꼼꼼해요,커요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",-,잘받았습니다 디자인 재질 모두 마음에 들어요 좋아요,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",-,제가 무지티 밖에 없어서 이번에 그래픽 티셔츠 사뵜는데 좋네요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,배송빠르고 시원시원하고 너무 맘에들어요 이쁩니다,M,177,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",여,레깅스에 입을려고 샀어요 길이는 y존 딱 가려주네요,XL,173,52,빨라요,꼼꼼해요,커요,밝아요,선명해요,두꺼워요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",-,잘받았습니다 디자인 재질 모두 마음에 들어요 좋아요,L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,색감은 화면과 비슷하고 로고가 밝아서..? 이쁜거 같아요!! 여름에 포인트 주시 좋은 옷인거 같습니다. 그래서 꾸안꾸로 입을 때 많이 입었습니다!!,L,171,65,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,제가 무지티 밖에 없어서 이번에 그래픽 티셔츠 사뵜는데 좋네요,M,184,80,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,세일할때 싸게 구매해서 좋고 원단도 튼튼한편입니다!,M,178,70,빨라요,꼼꼼해요,보통이에요,어두워요,선명해요,두꺼워요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,사이즈 정사이즈고 프린팅이 심플해서 입기 좋아요,XL,178,78,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",-,사이즈 정사이즈고 프린팅이 심플해서 입기 좋아요,M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,그렇게 좋다고는 말하지 못하겠네요. 디자인도 생각보다 너무 크고 옷 재질도...,XL,173,87,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,배송빠르고 시원시원하고 너무 맘에들어요 이쁩니다,M,177,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,원단도 괜찮고 목 부분 재단도 튼튼하게 잘 되어 있어서 이 가격에 이 퀄리티라니 말도 안됩니다.,L,175,63,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301674,PHILIPPAKER,서프 라이프 반팔티셔츠 블랙,"35,000",남,생각보다 제가 원하는 핏은 아니였어요팔 부분이 짧았고 핏이 예쁘진 않았어요,XL,170,68,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,오버사이즈로막입기편해서카페출근할때매일입고다녀요,L,177,69,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,색도 선명하고 사이즈도 딱 맞고 데일리로 입기 딱 좋은 핏이여서 부담없이 입을수있고 데이트 갈때 무난하게 입을 수 있는 티인것같습니다,M,170,68,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,역시 넣어서 입으니까 빼서 입는것보다 나은거 같아요,L,178,73,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",여,소재가 탄탄해서세탁기 돌려도 목이 안늘어나 좋내요,XL,159,50,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,밑위가 조금 길지만 무난한 반팔 티셔츠에요 추천해요,L,178,73,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,배송도 빠르고 옷도 맘에듦가을에 레이어드로 입으려고미리 구매하였는데만족스러움 세일기간중 구매하여가을에  잘입을수 있을듯디자인도 아주 맘에듦,XL,176,73,빨라요,꼼꼼해요,보통이에요,밝아요,보통이에요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,적당한 흰티 찾고있었는데 너무 잘 입고있습니다,XL,184,86,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,사이즈업해서 입있어요.오버사이즈로 딱입니다.,XL,177,62,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",여,소재가 탄탄해서세탁기 돌려도 목이 안늘어나 좋내요,XL,159,50,빨라요,꼼꼼해요,커요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3301675,PHILIPPAKER,서프 웨이브 반팔티셔츠 화이트,"35,000",남,별로 추천 드리지 않습니다~ 재질이 좋다는 의갼들이 있는데 저는 오히려 반대로 핏은 괜찮으나 재질이 구리네요..두번 빤 옷입니다.. 목부분 보시고 판단하세요,XL,180,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
