상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,사이즈 되게 작을 줄 알았는데 스판기가 쫀쫀해서 안 작았고 포장이 되게 꼼꼼하네요?! 나시 하나에 지퍼백에 더스트백까지‧‧ 감동,FREE,161,48,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",-,클 줄 알았는데 생각보다 넉넉히 잘 맞았어요!색감도 예쁜 딸기우유색이라 예뻣습니다!,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",-,"체격에 비해 가슴이 큰편이라(162/50kg/75F ) 사실 천이 너무 쫀쫀하면 가슴눌리고 옷을 못입습니다만 색감이 이쁘고 신축성 좋을 것 같아서 구매했는데 와이어있는 브라 입으면 너무 타이트하구요, 옷 특성상 누브라 착용하고 입으면 적당히 타이트하게 나름 괜찮더라구요! 더운나라 여행갈때 꼭 챙겨가기 좋은 아이템입니다👍🏻세일까지해서 기분좋네요!",FREE,0,0,빨라요,꼼꼼해요,작아요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,홀터넥 부분이 좀 타이트 한데 그래서 노출이 많지 않아 좋은것 같기도 하고.. 한여름에 입기엔 더울것 같은데 짜임 디테일이 예뻐요,FREE,158,53,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,저렴한 가격에 퀄리티 괜찮은 홀터넥 나시에요마른분들이 입으면 더더 예쁠 디자인입니다!앞쪽 텍로고 이뻐욤,FREE,159,46,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,이쁜 핑크이구요 너무 만족해요 더울 것 같기도 하지만 나시니까 좋라요,FREE,168,58,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,딱 붙는 핏을 원했는데 너무 붕- 떠요 ㅠㅠ옷 자체로 포인트 되고 특히 아래 택 부분이 너무 예뻐서 구매했는데 어떻게 입어야할지 잘 모르겠어요,FREE,156,46,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,너무 귀여워요 얼른 여름 와서 입고싶음 세일 할 때 잘 샀슺니당,FREE,162,55,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000040,D.XO.H,택로고 나시 라이트 핑크,"41,000",여,"배송 빨이 왔고요! 은근 신축성이 있어서 괜찮았습니다! 근데 목 부분 끈이 좀 많이 남더라고요,, 그래서 따로 묶고 다녔습니다. 이 점 알아두시면 좋을 것 같아요! 그 외엔 다 좋았습니다!",FREE,163,58,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",여,"해외여행 갈 때 입으려고 산건데, 완전 포인트 되고 이뻤어요 ㅎㅎ",FREE,162,55,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",여,생각보다 두껍고 니트소재라서 한여름에는 좀 힘들꺼같은데 예쁘긴 오지게 예쁘네요,FREE,160,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",여,저렴해 보이지 않고 사진이랑 똑같이 핏 너무 예뻐요단독으로 입고다니고 싶은데 등이 너무 파여있어서 좀 부담스럽긴해요ㅎㅎ 레이어드해서 입거나 여행가서 입으면 너무 예쁠 것 같아요,FREE,167,48,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",여,무난한듯 하면서도 로고포인트 때문에 예뻐요 근데 살짝 통이 잘 늘어날거 같아요ㅜ,FREE,162,46,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",여,생각보다 두껍고 니트소재라서 한여름에는 좀 힘들꺼같은데 예쁘긴 오지게 예쁘네요,FREE,160,50,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,두꺼워요,-,-,-,-,-,-
3000042,D.XO.H,택로고 나시 라이트 그레이,"41,000",-,기장도 적당하고 너무 예뻐요! 여행갈 때 입으면 될 것 같아요!,FREE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
3000045,HAZZYS GOLF,네이비 콜라보 소프트 하프백_HWGF2E934N2,"110,600",-,이쁩니다 크기 색상 모두 제생각과 동일하고 클럽 5개 거뜬히들어가요,NORMAL NAVY/XXX,0,0,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000045,HAZZYS GOLF,네이비 콜라보 소프트 하프백_HWGF2E934N2,"110,600",-,이뻐요 필드나가면 더 좋을거 같아요 역시 헤지스최고,NORMAL NAVY/XXX,0,0,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000045,HAZZYS GOLF,네이비 콜라보 소프트 하프백_HWGF2E934N2,"110,600",-,파3 갈때 채 몇개만 쓰려고 삿네요디자인 이쁘고 좋아요,NORMAL NAVY/XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000045,HAZZYS GOLF,네이비 콜라보 소프트 하프백_HWGF2E934N2,"110,600",-,이뻐요 깔끔하고 모든 옷이랑 잘어울리고 소재도 좋아요,NORMAL NAVY/XXX,0,0,빨라요,아쉬워요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000045,HAZZYS GOLF,네이비 콜라보 소프트 하프백_HWGF2E934N2,"110,600",-,파3 갈때 채 몇개만 쓰려고 삿네요디자인 이쁘고 좋아요,NORMAL NAVY/XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,적당해요,-,-,-,적당해요
3000051,DOHAS,a.c choker,"27,000",-,되게 묵직한 감이 너무 좋네요상남자가 됐네요 굳,43cm,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3000051,DOHAS,a.c choker,"27,000",-,되게 무겁고 묵직해서 상남자가 될수 있습니다야무지네요,43cm,0,0,-,-,보통이에요,-,-,-,-,-,-,-,-,-
3000052,HAZZYS GOLF,블랙 캐주얼 보더 무빙 캐디백_HWGF2F511BK,"397,600",-,여러 골프가방 많이 고민하다가 가격도 저렴하고 이뻐서 구매했는데 마음에 들어요바퀴고 부드럽게 굴러가고 소재자체도 가벼운 소재라 좋아요,BLACK/XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000052,HAZZYS GOLF,블랙 캐주얼 보더 무빙 캐디백_HWGF2F511BK,"397,600",-,여러 골프가방 많이 고민하다가 가격도 저렴하고 이뻐서 구매했는데 마음에 들어요바퀴고 부드럽게 굴러가고 소재자체도 가벼운 소재라 좋아요,BLACK/XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000052,HAZZYS GOLF,블랙 캐주얼 보더 무빙 캐디백_HWGF2F511BK,"397,600",-,여러 골프가방 많이 고민하다가 가격도 저렴하고 이뻐서 구매했는데 마음에 들어요바퀴고 부드럽게 굴러가고 소재자체도 가벼운 소재라 좋아요,BLACK/XXX,0,0,아쉬워요,꼼꼼해요,보통이에요,어두워요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000066,HAZZYS GOLF,네이비 패딩턴 토트백 _HWGF2F935N2,"102,400",-,엄마 사드렸는데 만족해하시네요! 사이즈 자체는 작아서 귀여운데 엄청 많이 들어가요 휘뚜루마뚜루 들기 좋습니다,NORMAL NAVY/XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,넉넉해요
3000066,HAZZYS GOLF,네이비 패딩턴 토트백 _HWGF2F935N2,"102,400",-,"가방 재질 자체가 먼지가 잘타는 재질이 아니라서 좋고, 가벼워서 부모님이 마음에 들어하세요",NORMAL NAVY/XXX,0,0,빨라요,아쉬워요,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,적당해요
3000066,HAZZYS GOLF,네이비 패딩턴 토트백 _HWGF2F935N2,"102,400",-,엄마 사드렸는데 만족해하시네요! 사이즈 자체는 작아서 귀여운데 엄청 많이 들어가요 휘뚜루마뚜루 들기 좋습니다,NORMAL NAVY/XXX,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,넉넉해요
3000066,HAZZYS GOLF,네이비 패딩턴 토트백 _HWGF2F935N2,"102,400",-,"가방 재질 자체가 먼지가 잘타는 재질이 아니라서 좋고, 가벼워서 부모님이 마음에 들어하세요",NORMAL NAVY/XXX,0,0,빨라요,아쉬워요,보통이에요,보통이에요,선명해요,-,-,가벼워요,-,-,-,적당해요
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,가끔씩 쓰려고 약알칼리성 샀는데 좋아요 만족해요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,뽀득뽀득 잘 닦여요! 냄새도 만가 포근한 냄새! 세정력도 만족합니다:),FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,전에 쓰던 제품이여서 재구매 했는데 여전히 좋아요 배송 빠르고 거품이 쫀쫀함 순하고 뽀송하게 잘 클렌징 돼요 😶‍🌫️,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,가끔씩 쓰려고 약알칼리성 샀는데 좋아요 만족해요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,뽀득뽀득 잘 닦여요! 냄새도 만가 포근한 냄새! 세정력도 만족합니다:),FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",-,거품 잘나고 전보다 조금은 촉촉한 느낌이 없어짐 이정도면 순한 편,FREE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",-,거품 쫀쫀하고 당김없이 잘 쓰고 있어요. 가성비 굳,FREE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,전에 쓰던 제품이여서 재구매 했는데 여전히 좋아요 배송 빠르고 거품이 쫀쫀함 순하고 뽀송하게 잘 클렌징 돼요 😶‍🌫️,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,가끔씩 쓰려고 약알칼리성 샀는데 좋아요 만족ㅎ애ㅛ,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",건,정말 너무너무 만족했어요 거품도 잘 나고 부드러워서 사용하는데 찝찝함도 안 들었습니다 클렌징 폼 유목민인데 정착할 것 같아요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",건,쌀이라고 해서 뽀득함을 기대했는데 조금은 미끄덩한 느낌이 있는거 같아요 개인차이지만 촉촉해서 잘 쓰고 있어요,FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",복합,뽀득뽀득 잘 닦여요! 냄새도 만가 포근한 냄새! 세정력도 만족합니다:),FREE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000067,SKINFOOD,라이스 데일리 브라이트닝 클렌징 폼 150ml,"10,000",-,거품 쫀쫀하고 얼굴도 땡기지 않고 좋아요. 세일할 때 구매해서 좋아요!,FREE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000068,KANGOL,기어 트라이앵글 파우치 참 0018 블랙,"32,000",-,세모모양의 파우치로 포인트 줄 수 있고 블랙색상이라 깔끔해요,ONE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000068,KANGOL,기어 트라이앵글 파우치 참 0018 블랙,"32,000",-,작은 소품 수납에 좋고 키링으로 사용해도 되고 크로스라 가볍게 나갈때 매도 좋아요. 귀욤 귀욤해요.,ONE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000068,KANGOL,기어 트라이앵글 파우치 참 0018 블랙,"32,000",-,세모모양의 파우치로 포인트 줄 수 있고 블랙색상이라 깔끔해요,ONE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000068,KANGOL,기어 트라이앵글 파우치 참 0018 블랙,"32,000",-,작은 소품 수납에 좋고 키링으로 사용해도 되고 크로스라 가볍게 나갈때 매도 좋아요. 귀욤 귀욤해요.,ONE,0,0,빨라요,꼼꼼해요,-,-,-,-,-,-,-,-,-,-
3000068,KANGOL,기어 트라이앵글 파우치 참 0018 블랙,"32,000",-,세모모양의 파우치로 포인트 줄 수 있고 블랙색상이라 깔끔해요,ONE,0,0,-,-,-,-,-,-,-,-,-,-,-,-
3000081,HAZZYS GOLF,화이트 컬러배색 가죽 보스턴백_HUGF2F901OW,"182,400",-,골프뿐만 아니라 여행에도 좋을 것 같아요. 신발 주머니도 있어요,OFF WHITE/XXX,0,0,빨라요,꼼꼼해요,커요,밝아요,선명해요,-,-,적당해요,-,-,-,넉넉해요
3000097,KANGOL,아이콘 Ⅲ 메신저백 2059 에크루,"128,000",-,좋은 사이즈 좋은 착용감과 디자인선택하길 잘 했네요. 아이도 상당히 만족해합니다.,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000097,KANGOL,아이콘 Ⅲ 메신저백 2059 에크루,"128,000",-,가방은 예뻐요 근데 어깨패드가 없어서 조금 아쉽네요..,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000097,KANGOL,아이콘 Ⅲ 메신저백 2059 에크루,"128,000",-,가방 색도 적절하게 생각한 색이고 디자인도 너무 깔끔하니 좋습니다.,ONE,0,0,빨라요,꼼꼼해요,커요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000097,KANGOL,아이콘 Ⅲ 메신저백 2059 에크루,"128,000",-,아이가 백팩보다 메신져가방을 더 자주 메고 다녀요...좋아할것 같아요..가격은 좀  나가지만  이쁘니까..,ONE,0,0,-,-,보통이에요,밝아요,선명해요,-,-,-,-,-,-,적당해요
상품코드,브랜드명,상품명,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,물건을 많이 넣지 않아도 각이 딱 잡혀있어서모양이 잘 유지 되어서 너무 이뻐요~~~,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,메신저 백이 필요해서 주문했는데 공간 수납도 좋고 너무 예쁘네요 특히 앞에 그물 같은 부분이 너무 좋아요,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,디자인 넘넘 예뻐요 제가 본 메신저가방중에서 젤 예뻐요 고민하지마시고 당장 사세여,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,원래 쓰던 가방이 낡아서 구매했는데 너무 맘에 들고 캉골은 역시 배신 안하는거 같아요 배송도 빨라서 너무 만족했습니다!!,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,일단 배송이 진짜 빨랐고 가방을 받았을때 좀 작은거같아서 살짝 아쉬웠는데 아이패드(12.9인치)를 넣어보니 들어가고 공간도 더 여유있어서 만족하면서 사용중입니다,ONE,0,0,빨라요,아쉬워요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,캉골 메신저 백 좋아해서 보다가 골랐어요 수납도 잘 되는 것 같고 안에 지퍼 있어서 좋아요,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,적당한 사이즈 굿노트북까지 들어가요 ^^수납 공간도 좋아요,ONE,0,0,빨라요,아쉬워요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,수납공간도 넉넉하고 디자인도 예뻐서 맘에 듭니다,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,가방 자체는 예뻐요 제가 체구가 작아서 넘 커보일 뿐...ㅎ 앞에 모자도 귀여워요 버즈 늘 넣어다닙니다ㅎㅎ,ONE,0,0,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,배송 정말 빠르고 꼼꼼하게  도착했습니다.수납공간도 넉넉하고 싸이즈도 딱 적당하네요,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,진짜 넘 예뻐용 제 생일선물로도 샀었는데 친척동생이 제꺼보고 너무ㅜ가지고 싶다해서 또 샀어용 사이즈도 적당하고 예뻐여,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,초3아이가 하도 사달라고 해서 구입했는데많이 크네요 ㅎㅎ좀무겁고요아이는 너무  좋다고합니다,ONE,0,0,아쉬워요,꼼꼼해요,커요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,너무 만족스럽고 수납력도 좋아서 학교 가방으로 쓰기 좋아요,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,넉넉해요
3000100,KANGOL,아이콘 Ⅲ 메신저백 2059 블랙,"128,000",-,안에 지퍼 있어서 너무 좋아요 편하고 놀러 다닐 때 쓰기 좋아요,ONE,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,-,-,-,-,-,-,적당해요
